matrix_index,side_effect_name,sider_umls_cui,meddra_id,meddra_name,canonical_optimuskg_id,alias_optimuskg_ids,mapping_method,mapping_status,requires_review
497,injection site haemorrhage,C0151698,10022067,Injection site haemorrhage,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
498,injection site hardening,,,,,[],,unresolved,True
499,injection site inflammation,C0151734,10022078,Injection site inflammation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
500,injection site pain,C0151828,10022086,Injection site pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
501,injection site pruritus,C0852995,10022093,Injection site pruritus,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
502,injection site reaction,C0151735,10022095,Injection site reaction,meddra:10022095,[],sider_umls_pt,meddra_by_umls,False
503,injection site swelling,C0151605,10053425,Injection site swelling,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
504,injury,C3263723,10022116,Injury,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
505,insomnia,C0917801,10022437,Insomnia,meddra:10022437,[],sider_umls_pt,meddra_by_umls,False
506,instillation site pain,C0858797,10022459,Instillation site pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
507,intermittent claudication,C0021775,10022562,Intermittent claudication,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
508,international normalised ratio increased,C0853225,10022595,International normalised ratio increased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
509,interstitial lung disease,C0206062,10022611,Interstitial lung disease,meddra:10022611,"[""HP_0006530""]",sider_umls_pt,meddra_with_hpo_alias,False
510,intestinal obstruction,C0021843,10022687,Intestinal obstruction,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
511,intestinal perforation,C0021845,10022694,Intestinal perforation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
512,intracranial pressure increased,C0151740,10022773,Intracranial pressure increased,,"[""HP_0002516""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
513,intraocular pressure increased,C0234708,10022806,Intraocular pressure increased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
514,iris inflammation,,,,,[],,unresolved,True
515,iron deficiency anaemia,C0162316,10022972,Iron deficiency anaemia,,"[""HP_0001891""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
516,irritability,C0022107,10022998,Irritability,meddra:10022998,[],sider_umls_pt,meddra_by_umls,False
517,irritable bowel syndrome,C0022104,10023003,Irritable bowel syndrome,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
518,ischaemia,C0022116,10061255,Ischaemia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
519,jaundice,C0022346,10023126,Jaundice,meddra:10023126,"[""HP_0000952""]",sider_umls_pt,meddra_with_hpo_alias,False
520,obstructive jaundice,,,,,[],,unresolved,True
521,joint stiffness,C0162298,10023230,Joint stiffness,,"[""HP_0001387""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
522,joint swelling,C0152031,10023232,Joint swelling,,"[""HP_0001386""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
523,keratitis,C0022568,10023332,Keratitis,,"[""HP_0000491""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
524,ketosis,C0022638,10023391,Ketosis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
525,laboratory test abnormal,C0438215,10023547,Laboratory test abnormal,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
526,inner ear infection,,,,,[],,unresolved,True
527,laceration,C0043246,10023572,Laceration,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
528,lacrimal disorder,C0022904,10061525,Lacrimal disorder,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
529,lacrimal structural disorder,C3495920,10072746,Lacrimal structural disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
530,lacrimation increased,C0152227,10023644,Lacrimation increased,,"[""HP_0009926""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
531,lactic acidosis,C0001125,10023676,Lactic acidosis,meddra:10023676,"[""HP_0003128""]",sider_umls_pt,meddra_with_hpo_alias,False
532,laryngeal oedema,C0023052,10023845,Laryngeal oedema,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
533,laryngeal pain,C0549373,10023848,Laryngeal pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
534,laryngitis,C0023067,10023874,Laryngitis,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
535,laryngeal spasm,,,,,[],,unresolved,True
536,lethargy,C0023380,10024264,Lethargy,,"[""HP_0001254""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
537,leukocytosis,C0023518,10024378,Leukocytosis,,"[""HP_0001974""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
538,vitiligo,C0042900,10047642,Vitiligo,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
539,leukopenia,C0023530,10024384,Leukopenia,,"[""HP_0001882""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
540,libido decreased,C0011124,10024419,Libido decreased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
541,libido disorder,C0854382,10061221,Libido disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
542,libido increased,C0021177,10024421,Libido increased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
543,mossy keratosis,,,,,[],,unresolved,True
544,ligament sprain,C0435002,10024453,Ligament sprain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
545,lipase increased,C0549475,10024574,Lipase increased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
546,lipodystrophy acquired,C0877192,10049287,Lipodystrophy acquired,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
547,liver disorder,C0023895,10024670,Liver disorder,,"[""HP_0001392""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
548,liver function test abnormal,C0151766,10024690,Liver function test abnormal,,"[""HP_0002910""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
549,liver injury,C0160390,10067125,Liver injury,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
550,local swelling,C0853619,10024770,Local swelling,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
551,loss of consciousness,C0041657,10024855,Loss of consciousness,,"[""HP_0007185""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
552,loss of libido,C2981158,10024870,Loss of libido,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
553,lower respiratory tract infection,C0149725,10024968,Lower respiratory tract infection,,"[""HP_0002783""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
554,lung disorder,C0024115,10025082,Lung disorder,,"[""HP_0002088""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
555,lung infection,C0876973,10061229,Lung infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
556,lung infiltration,C0235896,10025102,Lung infiltration,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
557,lymphadenopathy,C0497156,10025197,Lymphadenopathy,,"[""HP_0002716""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
558,lymphocyte count decreased,C0853986,10025256,Lymphocyte count decreased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
559,lymphocyte excess,,,,,[],,unresolved,True
560,lymph edema,,,,,[],,unresolved,True
561,lymph tumor,,,,,[],,unresolved,True
562,lymph cell cut back,,,,,[],,unresolved,True
563,major depression,C1269683,10057840,Major depression,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
564,malaise,C0231218,10025482,Malaise,meddra:10025482,[],sider_umls_pt,meddra_by_umls,False
565,malignant melanoma,C0025202,10025650,Malignant melanoma,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
566,malnutrition,C0162429,10061273,Malnutrition,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
567,mania,C0338831,10026749,Mania,meddra:10026749,[],sider_umls_pt,meddra_by_umls,False
568,mastitis,C0024894,10026883,Mastitis,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
569,mediastinal disorder,C0025061,10061280,Mediastinal disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
570,blood clot excretion,,,,,[],,unresolved,True
571,melanosis,C0025209,10027157,Melanosis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
572,memory impairment,C0233794,10027175,Memory impairment,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
573,meningitis,C0025289,10027199,Meningitis,,"[""HP_0001287""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
574,menopausal symptoms,C0236075,10027304,Menopausal symptoms,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
575,menopause,C0025320,10027308,Menopause,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
576,menorrhagia,C0025323,10027313,Menorrhagia,,"[""HP_0000132""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
577,menstrual disorder,C0025345,10027327,Menstrual disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
578,menstruation irregular,C0156404,10027339,Menstruation irregular,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
579,mental disability,C1306341,10027353,Mental disability,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
580,mental disorder,C0004936,10061284,Mental disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
581,metabolic acidosis,C0220981,10027417,Metabolic acidosis,,"[""HP_0001942""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
582,break through bleeding,,,,,[],,unresolved,True
583,urination disorder,,,,,[],,unresolved,True
584,urination urgency,,,,,[],,unresolved,True
585,migraine,C0149931,10027599,Migraine,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
586,miosis,C0026205,10027646,Miosis,,"[""HP_0000616""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
587,single core cell increase,,,,,[],,unresolved,True
588,mood swings,C0085633,10027951,Mood swings,,"[""HP_0000712""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
589,motion sickness,C0026603,10027990,Motion sickness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
590,mouth ulceration,C0149745,10028034,Mouth ulceration,,"[""HP_0000155""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
591,movement disorder,C0026650,10028035,Movement disorder,,"[""HP_0100022""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
592,mucosal inflammation,C0333355,10028116,Mucosal inflammation,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
593,mucous membrane disorder,C0151785,10028133,Mucous membrane disorder,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
594,multiple fractures,C0016655,10028200,Multiple fractures,,"[""HP_0002757""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
595,muscle atrophy,C0026846,10028289,Muscle atrophy,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
596,muscle contractions involuntary,C0235086,10028293,Muscle contractions involuntary,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
597,muscle relaxant therapy,C1142135,10058909,Muscle relaxant therapy,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
598,muscle rigidity,C0026837,10028330,Muscle rigidity,,"[""HP_0002063""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
599,muscle spasms,C0037763,10028334,Muscle spasms,meddra:10028334,[],sider_umls_pt,meddra_by_umls,False
600,muscle tightness,C0877322,10049816,Muscle tightness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
601,muscle twitching,C0231530,10028347,Muscle twitching,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
602,muscular weakness,C0151786,10028372,Muscular weakness,meddra:10028372,"[""HP_0001324""]",sider_umls_pt,meddra_with_hpo_alias,False
603,musculoskeletal chest pain,C0476280,10050819,Musculoskeletal chest pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
604,musculoskeletal discomfort,C0948594,10053156,Musculoskeletal discomfort,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
605,musculoskeletal pain,C0026858,10028391,Musculoskeletal pain,meddra:10028391,[],sider_umls_pt,meddra_by_umls,False
606,musculoskeletal stiffness,C0948525,10052904,Musculoskeletal stiffness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
607,myalgia,C0231528,10028411,Myalgia,meddra:10028411,"[""HP_0003326""]",sider_umls_pt,meddra_with_hpo_alias,False
608,mydriasis,C0026961,10028521,Mydriasis,,"[""HP_0011499""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
609,myelitis,C0026975,10028524,Myelitis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
610,myocardial infarction,C0027051,10028596,Myocardial infarction,meddra:10028596,[],sider_umls_pt,meddra_by_umls,False
611,myocardial ischaemia,C0151744,10028600,Myocardial ischaemia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
612,myocarditis,C0027059,10028606,Myocarditis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
613,myoclonus,C0027066,10028622,Myoclonus,,"[""HP_0001336""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
614,myopathy,C0026848,10028641,Myopathy,,"[""HP_0003198""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
615,myositis,C0027121,10028653,Myositis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
616,nail disorder,C0027339,10028694,Nail disorder,,"[""HP_0001597""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
617,nasal congestion,C0027424,10028735,Nasal congestion,,"[""HP_0001742""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
618,nasal discomfort,C0858259,10052437,Nasal discomfort,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
619,nasal dryness,C0231919,10028740,Nasal dryness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
620,nose pharynx inflammation,,,,,[],,unresolved,True
621,nausea,C0027497,10028813,Nausea,meddra:10028813,"[""HP_0002018""]",sider_umls_pt,meddra_with_hpo_alias,False
622,neck pain,C0007859,10028836,Neck pain,meddra:10028836,"[""HP_0030833""]",sider_umls_pt,meddra_with_hpo_alias,False
623,neoplasm,C0027651,10028980,Neoplasm,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
624,neoplasm malignant,C0006826,10028997,Neoplasm malignant,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
625,nephritis,C0027697,10029117,Nephritis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
626,calculus kidney,,,,,[],,unresolved,True
627,nephropathy,C0022658,10029151,Nephropathy,,"[""HP_0000077"",""HP_0000112""]",exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
628,nephropathy toxic,C0595916,10029155,Nephropathy toxic,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
629,nephrotic syndrome,C0027726,10029164,Nephrotic syndrome,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
630,nervous system disorder,C0027765,10029202,Nervous system disorder,meddra:10029202,[],sider_umls_pt,meddra_by_umls,False
631,nervousness,C0027769,10029216,Nervousness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
632,neuralgia,C0027796,10029223,Neuralgia,meddra:10029223,[],sider_umls_pt,meddra_by_umls,False
633,neuritis,C0027813,10029240,Neuritis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
634,neuroleptic malignant syndrome,C0027849,10029282,Neuroleptic malignant syndrome,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
635,neuropathy peripheral,C0031117,10029331,Neuropathy peripheral,meddra:10029331,"[""HP_0009830""]",sider_umls_pt,meddra_with_hpo_alias,False
636,neurosis,C0027932,10029333,Neurosis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
637,neurotoxicity,C0235032,10029350,Neurotoxicity,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
638,neutropenia,C0027947,10029354,Neutropenia,meddra:10029354,[],sider_umls_pt,meddra_by_umls,False
639,neutrophil deficiency,,,,,[],,unresolved,True
640,neutrophil count decreased,C0853697,10029366,Neutrophil count decreased,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
641,night blindness,C0028077,10029404,Night blindness,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
642,night sweats,C0028081,10029410,Night sweats,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
643,nightmare,C0028084,10029412,Nightmare,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
644,nocturnal enuresis,,,,,[],,unresolved,True
645,nodal arrhythmia,C0264893,10029458,Nodal arrhythmia,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
646,nodule,C0028259,10054107,Nodule,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
647,non cardiac chest pain,,,,,[],,unresolved,True
648,non hodgkin lymphoma,,,,,[],,unresolved,True
649,nuchal rigidity,C1320474,10058483,Nuchal rigidity,,"[""HP_0005986""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
650,nystagmus,C0028738,10029864,Nystagmus,meddra:10029864,"[""HP_0000639""]",sider_umls_pt,meddra_with_hpo_alias,False
651,ocular discomfort,C0948595,10052143,Ocular discomfort,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
652,ocular venous congestion,,,,,[],,unresolved,True
653,oculomotor spasm,,,,,[],,unresolved,True
654,swallowing painful,,,,,[],,unresolved,True
655,oedema,C0013604,10030095,Oedema,,"[""HP_0000969""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
656,oedema peripheral,C0085649,10030124,Oedema peripheral,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
657,oesophageal spasm,C0014863,10030184,Oesophageal spasm,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
658,oesophageal stenosis,C0014866,10030194,Oesophageal stenosis,,"[""HP_0002043"",""HP_0010450""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
659,oesophageal ulcer,C0151970,10030201,Oesophageal ulcer,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
660,esophagus inflammation,,,,,[],,unresolved,True
661,urine less,,,,,[],,unresolved,True
662,onychomycosis,C0040261,10030338,Onychomycosis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
663,opportunistic infection,C0029118,10030901,Opportunistic infection,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
664,optic atrophy,C0029124,10030910,Optic atrophy,,"[""HP_0000648""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
665,optic neuritis,C0029134,10030942,Optic neuritis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
666,oral candidiasis,C0006849,10030963,Oral candidiasis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
667,oral herpes,C0341012,10067152,Oral herpes,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
668,oral pain,C0221776,10031009,Oral pain,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
669,testis inflammation non infective,,,,,[],,unresolved,True
670,orgasm abnormal,C0029261,10031085,Orgasm abnormal,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
671,oropharyngeal discomfort,C2363730,10068318,Oropharyngeal discomfort,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
672,oropharyngeal pain,C2363731,10068319,Oropharyngeal pain,meddra:10068319,[],sider_umls_pt,meddra_by_umls,False
673,orthostatic hypotension,C0020651,10031127,Orthostatic hypotension,meddra:10031127,[],sider_umls_pt,meddra_by_umls,False
674,osteoarthritis,C0029408,10031161,Osteoarthritis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
675,osteomyelitis,C0029443,10031252,Osteomyelitis,,[],sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
676,osteonecrosis,C0029445,10031264,Osteonecrosis,,"[""HP_0010885""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
677,osteoporosis,C0029456,10031282,Osteoporosis,,"[""HP_0000939""]",sider_umls_pt,meddra_resolved_but_not_in_optimuskg,True
678,otitis externa,C0029878,10033072,Otitis externa,,[],exact_meddra_pt_name,meddra_resolved_but_not_in_optimuskg,True
