matrix_index,side_effect_name,candidate_count,meddra_candidate_count,hpo_candidate_count,preferred_meddra_id,candidate_ids,mapping_status
843,skin disorder,0,0,0,"",[],unmatched
844,skin exfoliation,0,0,0,"",[],unmatched
845,skin hyperpigmentation,1,0,1,"","[""HP_0000953""]",exact_synonym_only
846,skin hypertrophy,0,0,0,"",[],unmatched
847,skin infection,1,0,1,"","[""HP_0100658""]",exact_synonym_only
848,skin irritation,0,0,0,"",[],unmatched
849,skin lesion,0,0,0,"",[],unmatched
850,skin mass,0,0,0,"",[],unmatched
851,skin odour abnormal,0,0,0,"",[],unmatched
852,skin papilloma,0,0,0,"",[],unmatched
853,skin striae,1,0,1,"","[""HP_0001065""]",exact_synonym_only
854,skin ulcer,1,0,1,"","[""HP_0200042""]",unique_other_exact_name
855,sleep apnoea syndrome,0,0,0,"",[],unmatched
856,sleep disorder,0,0,0,"",[],unmatched
857,sluggishness,0,0,0,"",[],unmatched
858,sneezing,0,0,0,"",[],unmatched
859,snoring,1,0,1,"","[""HP_0025267""]",unique_other_exact_name
860,somnambulism,1,0,1,"","[""HP_0025236""]",unique_other_exact_name
861,somnolence,2,1,1,meddra:10041349,"[""HP_0002329"",""meddra:10041349""]",meddra_exact_with_other_ontology_candidates
862,speech disorder,0,0,0,"",[],unmatched
863,splenomegaly,1,0,1,"","[""HP_0001744""]",unique_other_exact_name
864,sputum increased,0,0,0,"",[],unmatched
865,staphylococcal infection,0,0,0,"",[],unmatched
866,status epilepticus,1,0,1,"","[""HP_0002133""]",unique_other_exact_name
867,stevens johnson syndrome,0,0,0,"",[],unmatched
868,sticky skin,0,0,0,"",[],unmatched
869,stomatitis,2,1,1,meddra:10042128,"[""HP_0010280"",""meddra:10042128""]",meddra_exact_with_other_ontology_candidates
870,bladder and urethral symptoms,0,0,0,"",[],unmatched
871,wheezing,1,0,1,"","[""HP_0030828""]",unique_other_exact_name
872,stupor,1,0,1,"","[""HP_0001259""]",exact_synonym_only
873,subarachnoid haemorrhage,0,0,0,"",[],unmatched
874,subdural haematoma,1,0,1,"","[""HP_0100309""]",exact_synonym_only
875,sudden death,1,0,1,"","[""HP_0001699""]",unique_other_exact_name
876,suicidal ideation,1,0,1,"","[""HP_0031589""]",unique_other_exact_name
877,suicide attempt,0,0,0,"",[],unmatched
878,sunburn,0,0,0,"",[],unmatched
879,ectopic beats atrial,0,0,0,"",[],unmatched
880,supraventricular tachycardia,1,0,1,"","[""HP_0004755""]",unique_other_exact_name
881,swelling,0,0,0,"",[],unmatched
882,swelling face,0,0,0,"",[],unmatched
883,syncope,2,1,1,meddra:10042772,"[""HP_0001279"",""meddra:10042772""]",meddra_exact_with_other_ontology_candidates
884,systemic lupus erythematosus,1,0,1,"","[""HP_0002725""]",unique_other_exact_name
885,tachycardia,2,1,1,meddra:10043071,"[""HP_0001649"",""meddra:10043071""]",meddra_exact_with_other_ontology_candidates
886,respiration stimulated,0,0,0,"",[],unmatched
887,tardive dyskinesia,1,0,1,"","[""HP_0040141""]",unique_other_exact_name
888,telangiectasia,1,0,1,"","[""HP_0001009""]",unique_other_exact_name
889,temperature intolerance,0,0,0,"",[],unmatched
890,tenderness,0,0,0,"",[],unmatched
891,tendinous contracture,0,0,0,"",[],unmatched
892,tendon disorder,0,0,0,"",[],unmatched
893,tendonitis,1,0,1,"","[""HP_0025230""]",unique_other_exact_name
894,tendon sheath inflammation,0,0,0,"",[],unmatched
895,tension,0,0,0,"",[],unmatched
896,tension headache,0,0,0,"",[],unmatched
897,testicular pain,1,0,1,"","[""HP_0033839""]",unique_other_exact_name
898,tetany,1,0,1,"","[""HP_0001281""]",unique_other_exact_name
899,therapeutic response unexpected,0,0,0,"",[],unmatched
900,thinking abnormal,0,0,0,"",[],unmatched
901,thirst,1,1,0,meddra:10043458,"[""meddra:10043458""]",unique_meddra_exact_name
902,throat irritation,0,0,0,"",[],unmatched
903,throat tightness,0,0,0,"",[],unmatched
904,thrombocytopenia,2,1,1,meddra:10043554,"[""HP_0001873"",""meddra:10043554""]",meddra_exact_with_other_ontology_candidates
905,platelets increase,0,0,0,"",[],unmatched
906,thrombophlebitis,1,0,1,"","[""HP_0004418""]",unique_other_exact_name
907,thrombosis,1,1,0,meddra:10043607,"[""meddra:10043607""]",unique_meddra_exact_name
908,thrombotic thrombocytopenic purpura,0,0,0,"",[],unmatched
909,thyroid disorder,0,0,0,"",[],unmatched
910,thyroid neoplasm,0,0,0,"",[],unmatched
911,thyroiditis,1,0,1,"","[""HP_0100646""]",unique_other_exact_name
912,tinnitus,2,1,1,meddra:10043882,"[""HP_0000360"",""meddra:10043882""]",meddra_exact_with_other_ontology_candidates
913,tongue discolouration,0,0,0,"",[],unmatched
914,tongue disorder,0,0,0,"",[],unmatched
915,tongue oedema,0,0,0,"",[],unmatched
916,tongue ulceration,0,0,0,"",[],unmatched
917,tonsillitis,1,0,1,"","[""HP_0011110""]",exact_synonym_only
918,tooth abscess,1,0,1,"","[""HP_0030757""]",unique_other_exact_name
919,tooth disorder,0,0,0,"",[],unmatched
920,tooth infection,0,0,0,"",[],unmatched
921,toothache,0,0,0,"",[],unmatched
922,ventricular arrhythmias and cardiac arrest,0,0,0,"",[],unmatched
923,torticollis,1,0,1,"","[""HP_0000473""]",unique_other_exact_name
924,toxic epidermal necrolysis,0,0,0,"",[],unmatched
925,toxicity to various agents,0,0,0,"",[],unmatched
926,tracheitis,0,0,0,"",[],unmatched
927,trachea bronchus inflammation,0,0,0,"",[],unmatched
928,transaminases increased,0,0,0,"",[],unmatched
929,transient ischaemic attack,0,0,0,"",[],unmatched
930,tremor,2,1,1,meddra:10044565,"[""HP_0001337"",""meddra:10044565""]",meddra_exact_with_other_ontology_candidates
931,masseter spasms,0,0,0,"",[],unmatched
932,inflammation of the interstitial tissue of the kidney,0,0,0,"",[],unmatched
933,tumour lysis syndrome,0,0,0,"",[],unmatched
934,ulcer,0,0,0,"",[],unmatched
935,ulcerative keratitis,0,0,0,"",[],unmatched
936,unintended pregnancy,0,0,0,"",[],unmatched
937,upper respiratory tract infection,1,1,0,meddra:10046306,"[""meddra:10046306""]",unique_meddra_exact_name
938,upper airway cough syndrome,0,0,0,"",[],unmatched
939,urethral disorder,0,0,0,"",[],unmatched
940,urethritis,1,0,1,"","[""HP_0500006""]",unique_other_exact_name
941,urethritis non infective,0,0,0,"",[],unmatched
942,urinary hesitation,0,0,0,"",[],unmatched
943,urinary incontinence,1,0,1,"","[""HP_0000020""]",unique_other_exact_name
944,urinary retention,1,0,1,"","[""HP_0000016""]",unique_other_exact_name
945,urinary tract disorder,0,0,0,"",[],unmatched
946,urinary tract infection,0,0,0,"",[],unmatched
947,urine abnormality,0,0,0,"",[],unmatched
948,urine analysis abnormal,0,0,0,"",[],unmatched
949,urine output increased,0,0,0,"",[],unmatched
950,urticaria,2,1,1,meddra:10046735,"[""HP_0001025"",""meddra:10046735""]",meddra_exact_with_other_ontology_candidates
951,uterine disorder,0,0,0,"",[],unmatched
952,uterine haemorrhage,0,0,0,"",[],unmatched
953,uterine smooth muscle tumor,0,0,0,"",[],unmatched
954,uterine spasm,0,0,0,"",[],unmatched
955,uveitis,1,0,1,"","[""HP_0000554""]",unique_other_exact_name
956,vaginal discharge,1,1,0,meddra:10046901,"[""meddra:10046901""]",unique_meddra_exact_name
957,vaginal haemorrhage,0,0,0,"",[],unmatched
958,vaginal infection,0,0,0,"",[],unmatched
959,varicose vein,0,0,0,"",[],unmatched
960,vascular headache,0,0,0,"",[],unmatched
961,vascular purpura,0,0,0,"",[],unmatched
962,vasculitis,2,1,1,meddra:10047115,"[""HP_0002633"",""meddra:10047115""]",meddra_exact_with_other_ontology_candidates
963,vasodilation procedure,0,0,0,"",[],unmatched
964,vasospasm,1,0,1,"","[""HP_0025637""]",unique_other_exact_name
965,venous thrombosis,2,1,1,meddra:10047249,"[""HP_0004936"",""meddra:10047249""]",meddra_exact_with_other_ontology_candidates
966,ventricular arrhythmia,1,0,1,"","[""HP_0004308""]",unique_other_exact_name
967,premature ventricular contractions,0,0,0,"",[],unmatched
968,ventricular fibrillation,1,0,1,"","[""HP_0001663""]",unique_other_exact_name
969,ventricular tachycardia,1,0,1,"","[""HP_0004756""]",unique_other_exact_name
970,vertigo,2,1,1,meddra:10047340,"[""HP_0002321"",""meddra:10047340""]",meddra_exact_with_other_ontology_candidates
971,vestibular disorder,0,0,0,"",[],unmatched
972,viral diarrhoea,0,0,0,"",[],unmatched
973,viral infection,0,0,0,"",[],unmatched
974,viral upper respiratory tract infection,0,0,0,"",[],unmatched
975,vision blurred,0,0,0,"",[],unmatched
976,visual acuity reduced,0,0,0,"",[],unmatched
977,visual impairment,1,0,1,"","[""HP_0000505""]",unique_other_exact_name
978,vomiting,2,1,1,meddra:10047700,"[""HP_0002013"",""meddra:10047700""]",meddra_exact_with_other_ontology_candidates
979,vulva vaginal candidiasis,0,0,0,"",[],unmatched
980,vulva vaginal dryness,0,0,0,"",[],unmatched
981,vulva vaginal mold infection,0,0,0,"",[],unmatched
982,vulva vaginal pruritus,0,0,0,"",[],unmatched
983,vulva vagina inflammation,0,0,0,"",[],unmatched
984,weight decreased,0,0,0,"",[],unmatched
985,weight increased,0,0,0,"",[],unmatched
986,wheezing,1,0,1,"","[""HP_0030828""]",unique_other_exact_name
987,white blood cell count decreased,0,0,0,"",[],unmatched
988,white blood cell count increased,0,0,0,"",[],unmatched
989,withdrawal syndrome,0,0,0,"",[],unmatched
990,wound infection,0,0,0,"",[],unmatched
991,wound secretion,0,0,0,"",[],unmatched
992,dry eye,0,0,0,"",[],unmatched
993,yawning,0,0,0,"",[],unmatched
